  2.578   1.858   0.959 
  2.552   1.685   0.998 
  2.398   1.771   1.161 
  0.845   0.631   0.477 
  0.771   0.696   0.518 
  0.862   0.659   0.373 
  0.813   0.524   0.471 
  0.984   0.648   0.535 
  1.031   0.555   0.592 
  1.050   0.766   0.534 
  0.987   0.897   0.515 
  0.984   0.948   0.609 
  1.054   0.951   0.441 
  0.890   0.886   0.470 
  1.143   0.762   0.580 
  1.898   1.133   2.389 
  1.818   1.102   2.444 
  1.981   1.069   2.420 
  1.905   1.232   2.440 
  1.874   1.137   2.233 
  1.937   1.069   2.153 
  1.769   1.205   2.187 
  1.683   1.286   2.275 
  1.589   1.313   2.230 
  1.661   1.225   2.363 
  1.733   1.375   2.311 
  1.731   1.184   2.094 
  2.899   1.537   1.453 
  2.931   1.550   1.348 
  2.818   1.607   1.465 
  2.983   1.540   1.520 
  2.848   1.398   1.459 
  2.819   1.346   1.353 
  2.834   1.328   1.575 
  2.863   1.375   1.703 
  2.837   1.478   1.727 
  2.825   1.310   1.786 
  2.967   1.370   1.720 
  2.818   1.232   1.564 
  0.640   1.974   0.276 
  0.694   1.883   0.264 
  0.541   1.960   0.236 
  0.682   2.056   0.223 
  0.618   2.002   0.431 
  0.651   1.931   0.524 
  0.564   2.124   0.455 
  0.512   2.224   0.356 
  0.452   2.174   0.282 
  0.441   2.302   0.389 
  0.593   2.268   0.307 
  0.547   2.142   0.554 
  1.263   1.832   1.611 
  1.274   1.858   1.716 
  1.157   1.814   1.583 
  1.296   1.722   1.609 
  1.341   1.918   1.516 
  1.444   1.868   1.469 
  1.275   2.010   1.451 
  1.135   2.049   1.477 
  1.064   1.992   1.424 
  1.102   2.055   1.584 
  1.119   2.154   1.441 
  1.324   2.058   1.375 
  0.206   2.928   2.447 
  0.151   2.952   2.533 
  0.139   2.923   2.361 
  0.235   2.823   2.470 
  0.332   3.013   2.418 
  0.419   3.006   2.508 
  0.342   3.099   2.321 
  0.247   3.109   2.208 
  0.246   3.019   2.144 
  0.142   3.130   2.230 
  0.282   3.189   2.148 
  0.435   3.133   2.305 
  2.689   1.697   2.289 
  2.754   1.632   2.245 
  2.659   1.784   2.227 
  2.732   1.749   2.366 
  2.564   1.618   2.327 
