  4.536   0.187   1.070 
  4.592   0.089   1.117 
  4.584   0.312   1.098 
  4.535   0.444   1.049 
  4.505   0.455   0.943 
  4.443   0.468   1.100 
  4.599   0.526   1.072 
  4.672   0.308   1.145 
  4.445   3.493   2.782 
  4.471   3.578   2.854 
  4.404   3.414   2.842 
  4.535   3.457   2.736 
  4.354   3.543   2.676 
  4.382   3.654   2.635 
  4.248   3.472   2.638 
  4.204   3.337   2.673 
  4.108   3.324   2.620 
  4.275   3.252   2.647 
  4.184   3.325   2.780 
  4.199   3.511   2.550 
  2.839   0.421   4.138 
  2.780   0.447   4.057 
  2.890   0.332   4.105 
  2.772   0.400   4.218 
  2.934   0.530   4.193 
  2.908   0.646   4.149 
  3.026   0.494   4.284 
  3.060   0.360   4.304 
  3.138   0.341   4.384 
  2.974   0.309   4.343 
  3.100   0.306   4.227 
  3.078   0.564   4.333 
  0.442   4.804   1.940 
  0.476   4.700   1.937 
  0.429   4.821   2.046 
  0.346   4.807   1.889 
  0.560   4.897   1.887 
  0.668   4.845   1.865 
  0.528   5.013   1.826 
  0.410   5.096   1.846 
  0.319   5.040   1.859 
  0.423   5.164   1.931 
  0.407   5.162   1.756 
  0.608   5.055   1.775 
  4.874   4.208   3.436 
  4.906   4.313   3.430 
  4.938   4.161   3.358 
  4.768   4.198   3.406 
  4.902   4.148   3.574 
  4.814   4.093   3.634 
  5.025   4.145   3.626 
  5.148   4.197   3.570 
  5.137   4.294   3.539 
  5.232   4.192   3.637 
  5.183   4.141   3.492 
  5.043   4.077   3.705 
  0.612   1.056   4.042 
  0.696   1.030   3.974 
  0.564   0.967   4.047 
  0.555   1.138   4.010 
  0.678   1.091   4.181 
  0.608   1.129   4.273 
  0.808   1.110   4.198 
  0.912   1.030   4.132 
  0.944   1.068   4.039 
  1.001   1.031   4.190 
  0.872   0.936   4.113 
  0.837   1.147   4.286 
  4.089   2.509   4.044 
  4.011   2.545   4.109 
  4.108   2.579   3.966 
  4.062   2.410   4.014 
  4.222   2.488   4.115 
  4.227   2.495   4.234 
  4.331   2.487   4.033 
  4.342   2.486   3.888 
